gene_family,amr_source,n_carriers,prevalence,esm_lr_auroc,esm_lr_auprc,frozen_lr_auroc,frozen_lr_auprc,ft_lr_auroc,ft_lr_auprc,delta_ft_minus_esm
NDM,acquired,82,0.19902912621359223,0.6129516539440204,0.7563478023003002,0.6083969465648855,0.7547723227256651,0.6131552162849874,0.7677187611842863,0.00020356234096696735
Arr,acquired,73,0.17718446601941748,0.5915648854961831,0.7315553932168621,0.5975826972010178,0.7486388963212816,0.6311704834605598,0.7706887566022377,0.03960559796437668
APH(3'),acquired,66,0.16019417475728157,0.5536895674300254,0.6961883615527618,0.5745165394402035,0.724716207753549,0.6225699745547073,0.7575667425287999,0.06888040712468191
TetD,acquired,61,0.14805825242718446,0.5103053435114504,0.671998863401195,0.5263867684478372,0.687635767246455,0.6006615776081424,0.7314693506514671,0.09035623409669202
ArmA,acquired,47,0.11407766990291263,0.4380534351145038,0.5980410257183398,0.5191603053435114,0.6614151478953291,0.5517302798982189,0.6918797480967038,0.11367684478371509
MsrE,acquired,33,0.08009708737864078,0.5058396946564885,0.6574628641761009,0.5118193384223919,0.6643044424250903,0.5468575063613231,0.69628010726341,0.04101781170483465
MphE,acquired,33,0.08009708737864078,0.5118956743002545,0.6530047651963365,0.5159160305343511,0.6653335463808254,0.5483078880407125,0.6949578527088583,0.036412213740458
FloR,acquired,25,0.06067961165048544,0.5160050890585242,0.6574523936339927,0.52176844783715,0.6724857545031561,0.5360814249363868,0.6814659112168464,0.020076335877862617
RmtB,acquired,23,0.055825242718446605,0.5322646310432569,0.6836655664074954,0.5351653944020356,0.6875112552809353,0.5347328244274809,0.6836655664074953,0.0024681933842239934
CmlA,acquired,23,0.055825242718446605,0.5015267175572519,0.6535646771627455,0.5059033078880407,0.6489737542592089,0.539236641221374,0.6795250442409657,0.03770992366412218
VEB,acquired,14,0.03398058252427184,0.5100763358778627,0.6424633771363781,0.47333333333333333,0.6211983870328392,0.5020610687022901,0.6350022847727251,-0.00801526717557266
ANT(2''),acquired,12,0.02912621359223301,0.5091857506361323,0.6459793114466861,0.49896946564885497,0.6392803380752402,0.5179007633587787,0.6557396967315337,0.00871501272264641
LAP,acquired,11,0.02669902912621359,0.47404580152671755,0.6209034014813041,0.4843129770992367,0.627421043244229,0.515381679389313,0.6530643908561782,0.04133587786259546
APH(4),acquired,10,0.024271844660194174,0.5058269720101781,0.6440796056231918,0.5058905852417304,0.647913060124585,0.505381679389313,0.6521390737344943,-0.0004452926208651231
