gene_name,annotation,prevalence,lr_auroc_isoniazid,n_train,n_pos,kept_filtered
katG,,0.9895,0.9036780978248117,1980,989,True
rpoB,,0.985,0.8574875660154849,1975,990,True
embB,,0.989,0.8068828030319328,1976,987,True
pncA,,0.9335,0.7151011642364643,1865,882,False
rsmG,,0.9735,0.7100160516339808,1952,971,False
gyrA,,0.9875,0.6870970862417457,1982,995,False
rpsL,,0.987,0.6855902229198731,1981,995,False
pE_PGRS26,,0.4415,0.682976371069344,882,445,False
mhpF,,0.1715,0.6726771176747628,345,167,False
espK,,0.964,0.6680098221626065,1923,968,False
bioF2,,0.946,0.6596048136489634,1891,949,False
pPE18,,0.5775,0.6590770682987729,1149,615,False
pPE59,,0.836,0.6585354264041401,1667,849,False
plsB1,,0.9645,0.6564426992437463,1927,972,False
ethA,,0.977,0.6527751549562935,1953,957,False
mmpS,,0.1185,0.6457199032062916,239,87,False
pE_PGRS30,,0.568,0.6449208508840596,1135,579,False
fadE17,,0.9795,0.6448182992067885,1948,975,False
eno,,0.9765,0.6443742997680124,1960,978,False
adnA,,0.949,0.6441810574565612,1898,944,False
ytxK,,0.9895,0.644114336722813,1979,991,False
plcA,,0.93,0.6428548027014758,1849,932,False
ctpD,,0.966,0.639851617913983,1931,967,False
polA,,0.9885,0.6397904371668246,1981,991,False
ctpF,,0.9345,0.6397040891919624,1865,948,False
mbtB,,0.9485,0.639516705777182,1892,942,False
lldD,,0.99,0.6367542972699697,1979,990,False
mmpL9,,0.981,0.6360547166303546,1957,974,False
pE23,,0.9665,0.635806079800069,1927,967,False
pE_PGRS46,,0.4865,0.6341698841698842,967,518,False
atsD,,0.9965,0.6337516565761541,1993,996,False
opcA,,0.995,0.632710443395815,1986,993,False
mftG,,0.996,0.6319967927855784,1994,997,False
yhfA,,0.993,0.6318141406579009,1983,994,False
nlpC,,0.946,0.6307720501142007,1892,946,False
pPE38,,0.535,0.6303743533603795,1063,586,False
lipL,,0.9955,0.6300786058808097,1991,996,False
sufB,,0.9825,0.6295097835714917,1973,991,False
ftsK,,0.2355,0.6275652900366859,473,266,False
gcvH,,0.99,0.6274855509208974,1986,993,False
ephB,,0.999,0.6274411371372993,1987,995,False
hddA,,0.996,0.6266743606802103,1986,992,False
pks15,,0.8785,0.6254715463607258,1756,882,False
pPE3,,0.9175,0.6253303885656826,1828,910,False
lhr,,0.9345,0.6248537107652845,1869,930,False
lipF,,0.975,0.624691004077472,1941,981,False
lysX,,0.993,0.6245453587587965,1987,994,False
fadD23,,0.988,0.6241047586232357,1975,987,False
lysS,,0.99,0.6231379495012006,1984,991,False
proX,,0.9905,0.6229176261091154,1977,990,False
mmpL10,,0.9975,0.6227498109254742,1989,996,False
leuS,,0.987,0.622655663915979,1981,992,False
carA,,0.982,0.6219739870514794,1966,984,False
glpQ1,,0.995,0.6219108758265385,1986,996,False
nodJ,,0.959,0.6217043329908131,1915,949,False
ponA1,,0.844,0.621671993725596,1687,849,False
csa3,,0.994,0.6216410729035697,1983,996,False
accD6,,0.992,0.6208906742425401,1982,995,False
pknA,,0.888,0.6207547385421746,1775,896,False
fadD15,,0.9655,0.6204039111088008,1922,951,False
fadD19,,0.464,0.6200809942745427,927,465,False
eccD3,,0.9905,0.6198116684272067,1974,993,False
pknB,,0.989,0.6196360645835375,1980,996,False
cyp121,,0.929,0.6194612928877415,1853,954,False
desA,,0.9785,0.6189060939842682,1958,981,False
narL,,0.985,0.6188624685348145,1961,981,False
chiZ,,0.973,0.6186142323289218,1942,961,False
mmaA2,,0.9975,0.618141906302565,1994,996,False
pimE,,0.9975,0.6179976445015474,1990,996,False
nudC,,0.9905,0.617861319559497,1985,993,False
amyA,,0.9885,0.6176228523522526,1978,993,False
lipQ,,0.9965,0.617462185298351,1990,995,False
ramB,,0.993,0.6173676102073047,1982,991,False
sigG,,0.9945,0.6170475493043104,1990,995,False
pyrD,,0.9895,0.6169792088184525,1976,991,False
lipU,,0.996,0.6168564507408248,1982,991,False
aRO8,,0.9965,0.616347736066046,1993,999,False
guaB,,0.9665,0.6161447721806484,1940,971,False
spmT,,0.973,0.61563648410642,1944,972,False
ggtA,,0.9945,0.6153693025320722,1982,991,False
cyp138,,0.9975,0.6151563209796143,1995,996,False
nrnA,,0.9935,0.61512622772362,1981,993,False
papA2,,0.9895,0.6144036770632719,1975,993,False
dusB,,0.9845,0.6129681980604957,1978,995,False
kgd,,0.996,0.6129275897560089,1991,995,False
cobN,,0.9765,0.6124398073836275,1959,980,False
obgE,,0.985,0.612283238476132,1975,990,False
mshA,,0.968,0.6118448718278794,1931,963,False
ansA,,0.973,0.6118337556763321,1948,974,False
csm4,,0.994,0.6118177561302776,1978,994,False
pPE17,,0.977,0.6116260419964122,1947,975,False
wag22,,0.1675,0.6115478195770166,332,137,False
embC,,0.9895,0.6111328868566376,1977,988,False
sdhD,,0.9925,0.6111147206143013,1985,994,False
accD1,,0.993,0.6107545749539708,1983,993,False
sulP,,0.9665,0.6105590720461835,1933,977,False
argS,,0.989,0.6103480521480473,1987,996,False
crtC,,0.9935,0.6102501832844577,1982,992,False
rpfE,,0.991,0.609122442959301,1983,993,False
glgB,,0.9835,0.6088025978066423,1977,989,False
pks13,,0.9505,0.6083530220846781,1899,945,False
fadD32,,0.9935,0.608214962986425,1985,996,False
pafB,,0.999,0.608084823714942,1986,995,False
lprF,,0.994,0.6076739087712725,1982,991,False
ltp2,,0.988,0.6074951753305411,1974,990,False
trmL,,0.9885,0.6073690740498889,1980,992,False
ccsB,,0.992,0.6072182370437665,1984,993,False
mycP4,,0.9715,0.6071277793414016,1937,969,False
pdtaS,,0.9965,0.6070503524672709,1993,993,False
pPE1,,0.949,0.6067863136356286,1894,949,False
ponA2,,0.9625,0.6058927029360968,1925,960,False
ggt,,0.9825,0.6058387759102775,1969,990,False
wecE,,0.995,0.6058025212005426,1984,995,False
pPE25,,0.447,0.6052338530066815,893,444,False
pPE20,,0.9895,0.6049654027465909,1972,983,False
dkgA,,0.994,0.6049100193196052,1986,995,False
uvrC,,0.989,0.604854838121406,1987,996,False
pPE66,,0.235,0.6043419343910564,466,199,False
aftB,,0.99,0.6043397671239739,1978,991,False
ybbP,,0.9875,0.6038579712988831,1968,985,False
cyp143,,0.997,0.6036517385404438,1983,994,False
eRF1,,0.9945,0.603424743665635,1978,991,False
purF,,0.989,0.6030402564481846,1987,998,False
adnB,,0.954,0.6028384418621004,1908,952,False
secA2,,0.994,0.6025064906089003,1986,996,False
kefB,,0.994,0.6023727707611127,1990,994,False
kdpD,,0.9025,0.6020470041045013,1811,887,False
dinG,,0.985,0.6015025915796036,1972,989,False
phiG,,0.996,0.6006840814997915,1983,993,False
pepE,,0.9875,0.5991889460951553,1967,987,False
pPE44,,0.9895,0.5991119930572326,1977,988,False
lppW,,0.995,0.5989581643084313,1986,994,False
oxyS,,0.996,0.5988211539183144,1986,993,False
lppN,,0.9925,0.598408560845109,1984,999,False
ctpV,,0.9605,0.5982246931514714,1918,962,False
glgP,,0.99,0.5981166188313629,1980,991,False
pheT,,0.9615,0.5979021468658775,1927,965,False
fadD6,,0.993,0.5965432612101882,1986,995,False
mmpL5,,0.9735,0.5959592065235761,1946,976,False
vapC38,,0.9965,0.5957567859479029,1986,995,False
vapB47,,0.35,0.5957490258865045,700,341,False
yggS,,0.993,0.5956584124609782,1984,992,False
htdY,,0.966,0.5955287051414769,1926,960,False
narS,,0.996,0.5951896565026535,1985,996,False
cut5b,,0.907,0.5950539804875066,1810,945,False
bkdC,,0.982,0.5941160066926938,1957,979,False
mtrB,,0.9935,0.5931981875274064,1992,995,False
nrdE,,0.983,0.5917945043742932,1967,989,False
bglS,,0.9915,0.5916571147863108,1977,992,False
tap,,0.971,0.5912728050353009,1939,967,False
pPE19,,0.474,0.591058876740526,946,557,False
maf,,0.9925,0.5907381034728297,1983,995,False
hcaE,,0.9895,0.5904134098774647,1978,995,False
purU,,0.993,0.5904100762282228,1987,996,False
fadD28,,0.9935,0.5897620375931217,1984,993,False
proV,,0.989,0.589120047861791,1976,988,False
pPE22,,0.9515,0.5890622469601948,1899,946,False
lipI,,0.9905,0.5890148954043478,1976,986,False
plcC,,0.939,0.5888423446370467,1868,962,False
lipY,,0.998,0.5883760947404073,1992,996,False
stp,,0.995,0.5877901109989908,1984,993,False
yqjF,,0.9805,0.5877472864697624,1951,967,False
esxU,,0.997,0.5870798810992846,1987,993,False
mprB,,0.972,0.5869682944994148,1939,975,False
accE5,,0.545,0.5869171670787707,1090,494,False
esxJ,,0.164,0.5868241235888295,329,153,False
narJ,,0.9905,0.5864102014135719,1979,995,False
nrtS,,0.998,0.5857965857371109,1992,997,False
glfT1,,0.9985,0.5857231531335763,1994,998,False
recX,,0.988,0.5855268528003722,1980,994,False
fdhD,,0.9895,0.5853390314608733,1982,993,False
rfbC,,0.993,0.5850768236572422,1981,994,False
far,,0.9935,0.5847979134972436,1978,994,False
rskA,,0.9985,0.5846268725856283,1993,997,False
recR,,0.9895,0.5846116979972175,1989,997,False
pknJ,,0.9685,0.5841291407867495,1926,960,False
preP,,0.909,0.5835223880597015,1813,938,False
esxV,,0.4965,0.5832471011677131,992,535,False
kstD,,0.982,0.5831674144263289,1963,986,False
vapC37,,0.996,0.5830805486118567,1978,993,False
galK,,0.9445,0.5817490174625985,1889,943,False
mutT4,,0.9815,0.581233520875288,1963,983,False
mftR,,0.9965,0.5807128514056226,1996,1000,False
umaA,,0.991,0.580577068863073,1976,990,False
oxc,,0.9965,0.580225712469115,1994,998,False
pE_PGRS24,,0.6105,0.5788183358311071,1214,618,False
cut1,,0.2625,0.5779254373201409,521,183,False
glcB,,0.997,0.577011719262415,1991,997,False
skfB,,0.993,0.5763223919216324,1980,989,False
purL,,0.987,0.5748226682610879,1980,994,False
fadH2,,0.9955,0.5746713825687589,1985,997,False
ypfJ,,0.9865,0.5746481193562669,1971,986,False
lpqY,,0.998,0.574332584767525,1993,998,False
trpG,,0.9985,0.5737080982426237,1995,997,False
damX,,0.954,0.5734638224125187,1900,943,False
pPE33,,0.9965,0.5732265840744223,1986,993,False
otsA,,0.996,0.573143433186741,1985,996,False
pPE28,,0.99,0.5729759367374047,1971,990,False
yobV,,0.968,0.5724071853723289,1933,968,False
gp36,,0.3605,0.5722193224676725,720,256,False
mycP2,,0.7115,0.5721728744352891,1420,719,False
murD,,0.9485,0.5721430162249487,1900,949,False
cyp136,,0.9975,0.5695924041241437,1992,998,False
yprA,,0.9865,0.5693908913536194,1970,983,False
mmpL12,,0.928,0.568836847246294,1857,939,False
fadD25,,0.988,0.5683414212876597,1976,989,False
rtcB,,0.9905,0.5681914671063966,1975,991,False
kdpE,,0.967,0.5680411410304754,1933,941,False
nnr,,0.902,0.5671184508839525,1797,887,False
iniR,,0.9745,0.5669828468532745,1941,969,False
atsB,,0.9905,0.5666625813238555,1979,990,False
birA,,0.9925,0.5665896152096936,1985,993,False
cstA,,0.9915,0.5663851213750407,1982,992,False
sGA1,,0.9925,0.5658952658026977,1983,995,False
chp1,,0.9975,0.5657795954446658,1991,998,False
mmpL6,,0.9065,0.5657703728142527,1811,945,False
accD2,,0.977,0.5647768863719784,1953,975,False
prcA,,0.9965,0.5646825677684196,1989,995,False
gyrB,,0.989,0.5645279241737141,1979,995,False
murG,,0.9425,0.5643038341668478,1894,945,False
ubiA,,0.995,0.5642484597022629,1992,996,False
pPE32,,0.9815,0.5632906561949809,1956,978,False
eccC4,,0.984,0.5629748481318133,1961,985,False
rip,,0.9925,0.5629367447861555,1978,991,False
tdh,,0.992,0.5627513808782691,1983,993,False
cyp135A1,,0.9975,0.5625202626033392,1987,995,False
pheS,,0.987,0.5618722538499721,1979,993,False
cya,,0.9755,0.561250347271916,1950,956,False
hepA,,0.8945,0.5612336371336265,1777,916,False
hsaB,,0.999,0.5605319461889171,1996,997,False
cyp128,,0.982,0.5603505663653287,1958,986,False
mmpL1,,0.8945,0.5602561684146985,1784,914,False
aao,,0.993,0.5600367922016042,1980,989,False
kdpA,,0.9865,0.5598369271243115,1976,992,False
hpt,,0.99,0.5598256622266798,1981,993,False
ripC,,0.983,0.559821167730896,1958,980,False
dhaA,,0.99,0.5597658562319232,1978,991,False
pPE68,,0.986,0.5589314558606644,1968,986,False
carB,,0.978,0.558700174752434,1961,985,False
vapC40,,0.9975,0.558553014242843,1992,999,False
rip2,,0.9925,0.5583520540461203,1981,992,False
cobM,,0.9825,0.5583230471723344,1972,982,False
osmF,,0.9545,0.5582983638579875,1906,947,False
disA,,0.9935,0.5582930885210965,1991,997,False
cpnT,,0.948,0.5582181470281264,1894,946,False
ydbT,,0.947,0.5578119960941699,1890,944,False
tatB,,0.991,0.5575695095853586,1985,996,False
eccE1,,0.997,0.5575463000486303,1987,995,False
eccA3,,0.9935,0.5571297059212467,1983,993,False
comEA,,0.991,0.5571249776506347,1973,987,False
msbA,,0.9585,0.5562878260112336,1917,965,False
ileS,,0.986,0.5560102017957956,1973,991,False
ansP1,,0.998,0.5558661996852952,1985,995,False
pta,,0.99,0.5558521351697759,1983,995,False
dapD,,0.9905,0.5554097311139565,1984,994,False
eccA2,,0.919,0.5552719386052719,1833,945,False
deaD,,0.9925,0.5552177256599721,1983,992,False
celA1,,0.9745,0.55474933063479,1948,970,False
lysM,,0.9315,0.5546498626506356,1865,948,False
trcS,,0.996,0.5543851715605327,1984,995,False
tadA,,0.949,0.5540244005572692,1896,954,False
irtA,,0.9955,0.5539139358765659,1989,995,False
galT,,0.6775,0.5538912545037669,1355,710,False
pknL,,0.9975,0.5537434647987413,1985,995,False
pPE12,,0.9825,0.5535726197821991,1959,983,False
hsdM,,0.993,0.5532211319588971,1984,992,False
fabD,,0.9115,0.5531389949326447,1828,921,False
cYB5,,0.712,0.5529190618695836,1418,617,False
ndhA,,0.9615,0.5528199138798061,1917,956,False
rffA,,0.979,0.5526067853941974,1958,979,False
ygiQ,,0.996,0.5524666505216846,1991,995,False
lolE,,0.313,0.5524012554035649,628,433,False
eccCb1,,0.997,0.5520963249984864,1991,996,False
plsB,,0.9525,0.5519951472079871,1903,969,False
lipJ,,0.9775,0.5517886101809144,1949,969,False
fadE5,,0.997,0.5515183525233776,1994,995,False
eccE2,,0.9875,0.5511891938738873,1969,988,False
lppP,,0.994,0.5511470706235639,1987,996,False
dop,,0.9965,0.5509742899088801,1989,996,False
pE_PGRS16,,0.369,0.5508392010982683,737,386,False
glpR,,0.9925,0.5500912042517949,1984,995,False
yjqB,,0.99,0.5496674315553837,1980,991,False
virS,,0.998,0.549586007017035,1993,996,False
fadD17,,0.991,0.5495442196105429,1976,992,False
sapM,,0.9995,0.5491986469920271,1996,997,False
mazF3,,0.9995,0.5489645424318792,1994,999,False
recC,,0.776,0.5489267300223999,1555,808,False
pknG,,0.9655,0.5486567682425139,1926,959,False
ispE,,0.9855,0.5486017914228227,1979,989,False
guaA,,0.9855,0.5484714969981834,1982,994,False
iniA,,0.9825,0.5483472202823807,1959,982,False
nrdZ,,0.981,0.5478572474071596,1956,980,False
devS,,0.994,0.5477720151554487,1986,994,False
yhgE,,0.9685,0.5476816461431846,1937,975,False
gph,,0.8135,0.5476030425524234,1631,807,False
ycjD,,0.961,0.5475248781726385,1920,957,False
vapC10,,0.996,0.547405277586972,1987,993,False
sigM,,0.9885,0.5468068797255642,1977,989,False
yqfO,,0.9725,0.5465404918735959,1941,972,False
ctpA,,0.979,0.5464034794245567,1956,980,False
adh,,0.9945,0.5463896918318434,1988,992,False
ycaO,,0.9805,0.5461125350144445,1957,978,False
oPT,,0.9875,0.5461111679147985,1968,987,False
modA,,0.9905,0.5460742894905389,1982,993,False
pPE14,,0.9515,0.5458283806122393,1902,947,False
lgt,,0.9825,0.5457726513610905,1968,989,False
lipC,,0.9985,0.5456664078908569,1997,998,False
fadD2,,0.994,0.5456424089934033,1992,996,False
marP,,0.996,0.5456164375242907,1988,996,False
idsA1,,0.996,0.5454756121678016,1986,995,False
erp,,0.9535,0.5454330566024397,1903,956,False
bacA,,0.997,0.5453252176374832,1989,994,False
chlI,,0.9745,0.5452086097596933,1949,969,False
egtB,,0.9905,0.5451492097911185,1985,993,False
pPE69,,0.918,0.5450450182287512,1833,926,False
clcA,,0.9695,0.5449612551400309,1940,971,False
cmcI,,0.9955,0.5449527189034309,1988,991,False
mmuM,,0.989,0.5447335738243381,1979,991,False
mngB,,0.918,0.5446283737681186,1836,915,False
cysK2,,0.9945,0.5445698409637473,1980,993,False
pimF,,0.9755,0.5445097791930721,1951,966,False
ppsC,,0.6855,0.5444253373827062,1372,713,False
mez,,0.9975,0.5444149990293461,1989,997,False
pimC,,0.4175,0.5443145161290323,830,310,False
hsdS,,0.9965,0.5442594498597406,1991,996,False
secE,,0.9885,0.5442488577792953,1984,996,False
espJ,,0.908,0.5442142693390173,1812,934,False
mmpL8,,0.996,0.5442074420440571,1988,995,False
rpfA,,0.788,0.5441090555014605,1570,780,False
scoB,,0.998,0.5440238777691411,1988,996,False
pPE30,,0.9335,0.543757740609989,1859,934,False
lON,,0.996,0.5436779792551887,1987,993,False
fgd,,0.9955,0.5435867336415147,1989,996,False
fadD11,,0.9915,0.543510050200191,1984,990,False
pknH,,0.993,0.5432421062044746,1984,992,False
eccD1,,0.9925,0.5430901533024891,1979,990,False
lpqI,,0.999,0.5427634842049256,1998,999,False
topA,,0.989,0.5422653124350308,1986,995,False
smc,,0.97,0.5420038027784302,1940,973,False
ccdA,,0.988,0.5418426217807648,1975,989,False
mmpL2,,0.9735,0.5417408177762442,1938,969,False
ureC,,0.976,0.5416813489216933,1953,972,False
pPE11,,0.947,0.5414790783898306,1888,944,False
aftD,,0.9535,0.5414598814724865,1907,951,False
yhbS,,0.9965,0.5414189355214237,1993,997,False
pdxI,,0.994,0.5411180073830677,1986,996,False
whiB6,,0.98,0.5410468434534461,1958,985,False
xylB,,0.983,0.5410248333341939,1968,985,False
uvrD2,,0.98,0.5409832566053572,1960,971,False
vapC36,,0.9995,0.5407646076660161,1993,999,False
echA12,,0.998,0.5406922169313552,1995,997,False
pstP,,0.879,0.5405483854247655,1757,885,False
cobK,,0.987,0.5402583764899933,1976,995,False
lppE,,0.994,0.5399767851942925,1989,997,False
yjiN,,0.9945,0.539829825210817,1986,995,False
hisJ,,0.9775,0.5397741692587458,1953,979,False
lipR,,0.9265,0.5397376047677651,1851,937,False
drrB,,0.997,0.539697987931626,1991,996,False
ansP,,0.9625,0.5396269208502371,1921,974,False
pknK,,0.9455,0.5394480766988637,1889,936,False
narH,,0.993,0.5394464612748263,1985,996,False
clpC,,0.987,0.5393296046991455,1975,987,False
metH,,0.9585,0.5392891472463617,1918,964,False
eccB2,,0.9635,0.5392587051465556,1925,963,False
gndA,,0.986,0.539187670061736,1973,989,False
pPE61,,0.9465,0.5388159004839695,1892,951,False
dinB1,,0.991,0.5388098153249669,1980,990,False
ppk,,0.933,0.5385880995408671,1860,933,False
mas,,0.9495,0.5385527032585856,1897,935,False
secBL,,0.998,0.5384353665836218,1989,997,False
lpd,,0.989,0.5383364069731027,1977,991,False
frdA,,0.9945,0.5383277273464094,1987,995,False
fadD26,,0.9965,0.5381930499748743,1991,994,False
ipdA,,0.9965,0.5381834638725029,1991,994,False
pPE62,,0.82,0.5380745970745077,1639,835,False
btlA,,0.995,0.5380516324733358,1981,992,False
yjjB,,0.9675,0.5377185924257054,1931,956,False
zur,,0.999,0.5376966071739121,1989,996,False
tgs3,,0.485,0.5376067044810473,970,421,False
ino1,,0.9865,0.5375345707054586,1971,982,False
fprA,,0.997,0.537445372673057,1994,998,False
fadD22,,0.9895,0.5373946235336421,1976,989,False
purT,,0.9755,0.5373360657033798,1948,967,False
proB,,0.9485,0.5372672148132405,1901,944,False
pncB1,,0.971,0.5372494353472614,1934,968,False
fhaA,,0.996,0.53715313515368,1991,996,False
gltB,,0.9905,0.5369446001039535,1985,993,False
hdeD,,0.9925,0.5368059802301914,1986,993,False
papA3,,0.9975,0.5366794468912912,1989,996,False
moxR1,,0.9975,0.5366264123030414,1995,997,False
nimA,,0.992,0.5365516145882656,1982,993,False
espE,,0.876,0.5364547948784949,1750,890,False
amrS,,0.997,0.5363507608251893,1992,997,False
betT,,0.995,0.5362430241660564,1990,995,False
pE_PGRS11,,0.93,0.5362268429503988,1853,942,False
lprE,,0.335,0.536137715300842,670,428,False
ctpG,,0.986,0.53613208484427,1966,982,False
nadC,,0.993,0.5360878840884503,1989,995,False
cas10,,0.994,0.5360456794667321,1978,990,False
eccB1,,0.9945,0.5360184940099325,1986,993,False
proC,,0.9885,0.535889629599611,1987,995,False
rfbD,,0.9685,0.5357348043961655,1939,965,False
fabG3,,0.9975,0.5357276468387581,1989,999,False
eccC2,,0.669,0.5356864654333009,1336,546,False
citA,,0.9675,0.5354602791196994,1938,972,False
embA,,0.987,0.5353344750795879,1972,985,False
gltX,,0.9875,0.5351850149625681,1979,990,False
glnX,,0.9945,0.5351662546603988,1987,995,False
cyp132,,0.994,0.535115025125116,1981,991,False
cut3,,0.996,0.5350705949712503,1985,993,False
eccE5,,0.9995,0.5350529261344065,1987,996,False
pyrG,,0.9895,0.5349458341861177,1982,993,False
dacB,,0.9925,0.5349350392000447,1984,995,False
pra,,0.978,0.5348955610129658,1946,975,False
tig,,0.987,0.5343232389126157,1981,995,False
glpX,,0.989,0.5342824624514766,1984,994,False
pcp,,0.9955,0.5342779630258803,1983,994,False
htdX,,0.9975,0.5342193916418594,1995,997,False
cyp144,,0.9855,0.5341745252107921,1961,983,False
cobS,,0.9565,0.5341066421502257,1914,956,False
fadD1,,0.9895,0.5340801385756773,1979,987,False
pdc,,0.988,0.5340194568217768,1967,985,False
cds1,,0.994,0.5339921391332682,1982,990,False
ag85C,,0.998,0.5339903253400589,1996,998,False
pccA,,0.9705,0.5339444504733392,1939,973,False
sseA,,0.263,0.5337568979351226,526,353,False
rarA,,0.993,0.5335610859178388,1987,996,False
tal,,0.993,0.5335574830263456,1985,993,False
glpK,,0.9625,0.5335531753685081,1928,952,False
argH,,0.9765,0.5335345879565383,1955,978,False
tam,,0.9945,0.5335335243785948,1984,994,False
mymA,,0.945,0.5333087561947856,1888,952,False
lig,,0.9815,0.5332642995255098,1960,981,False
arcA,,0.994,0.5332453294961222,1984,996,False
ddlA,,0.992,0.5332111601848444,1978,990,False
nuoM,,0.9975,0.5331707591890609,1994,998,False
mkl,,0.9975,0.5330987953841485,1995,998,False
pPE26,,0.9085,0.5330909314630246,1803,900,False
infB,,0.991,0.5330271641561201,1987,996,False
ykfC,,0.6825,0.5330035675934719,1364,562,False
purB,,0.985,0.5329401863737198,1979,991,False
rlmN,,0.9175,0.5329170900499327,1842,951,False
pPE40,,0.559,0.5328444332128092,1112,578,False
cgoX,,0.9295,0.5328180246122022,1849,923,False
blaI,,0.9965,0.5327882816406188,1992,996,False
tsaC,,0.996,0.5327644154706173,1986,998,False
dtd,,0.9895,0.5327563933025451,1983,995,False
espG2,,0.9725,0.5327256944444444,1944,984,False
tgs4,,0.9925,0.5326425734839361,1983,991,False
mptA,,0.997,0.53260557135431,1981,991,False
dnaE,,0.989,0.532482947433655,1981,993,False
terC2,,0.993,0.5324673731347862,1978,993,False
walK,,0.981,0.5322180321030273,1956,979,False
aceA,,0.991,0.5322017792237296,1986,994,False
plcD,,0.3405,0.5322016364149348,679,245,False
lpqO,,0.9725,0.5321587359444603,1943,964,False
cmr,,0.9865,0.5321482109442038,1967,985,False
tcrY,,0.9985,0.5320052434132889,1994,997,False
pimB,,0.994,0.5319923249250291,1986,993,False
espB,,0.714,0.5319284235433304,1425,735,False
frsA,,0.9705,0.5319240784615056,1936,970,False
esxD,,0.987,0.5318469245298514,1974,990,False
eis,,0.986,0.5317449761367142,1962,979,False
gmhA,,0.9375,0.5317391373831092,1872,944,False
hsaA,,0.9955,0.5316684459818086,1991,994,False
chp2,,0.9965,0.5316356242325508,1987,996,False
fadD5,,0.987,0.5315314945393588,1974,991,False
thiO,,0.9925,0.5315135239606538,1983,993,False
exeA,,0.976,0.5315067729410564,1950,973,False
folD,,0.9845,0.5314782279090495,1976,991,False
kasA,,0.987,0.5314723401979249,1972,983,False
pPE10,,0.9245,0.5314263746067521,1846,916,False
gltD,,0.992,0.5312775643761558,1984,994,False
xseA,,0.9805,0.5312757171864209,1967,988,False
lrpA,,0.998,0.5312716707235935,1995,997,False
lprB,,0.996,0.5312196618729281,1994,999,False
rplO,,0.9885,0.531164924724736,1984,995,False
aftA,,0.9885,0.5311014116661603,1974,988,False
aroG,,0.963,0.5308463876371393,1920,961,False
iap,,0.978,0.5308382923290996,1945,973,False
cas1,,0.6825,0.5308365336450158,1360,565,False
cobD,,0.938,0.5308214662447258,1876,928,False
dhmA2,,0.9975,0.5307536679380841,1991,996,False
pE_PGRS29,,0.787,0.5307312380767615,1573,780,False
mprA,,0.994,0.5307155749837066,1985,994,False
zwf,,0.987,0.5307012606357829,1977,991,False
prpB,,0.9915,0.5306842114939523,1979,997,False
mfd,,0.956,0.5304415218208322,1919,957,False
dacB2,,0.996,0.5303060819646247,1988,994,False
pPE63,,0.9945,0.5301354037443632,1985,994,False
secY,,0.9865,0.5301194196587835,1981,994,False
lppQ,,0.9925,0.5300799722191015,1979,994,False
pE_PGRS8,,0.8205,0.5300360830597955,1637,788,False
der,,0.973,0.5299441931948451,1952,978,False
mmpL3,,0.982,0.5299046250177589,1964,977,False
sufD,,0.9865,0.52989911192373,1980,992,False
lat,,0.9955,0.5298828479748138,1991,996,False
acyP,,0.9905,0.5298702521476248,1977,991,False
mmpL11,,0.9885,0.5298380859204926,1976,985,False
nuoI,,0.993,0.5298351637218348,1987,995,False
rpsZ,,0.9945,0.5298342697536246,1991,999,False
pssA,,0.9565,0.5297514993850072,1917,962,False
pks18,,0.995,0.529706521960043,1984,994,False
embR,,0.993,0.5296465378618068,1985,993,False
mrr,,0.995,0.5296387365810366,1987,996,False
lys2b,,0.9755,0.5296147945240169,1947,973,False
gmhB,,0.991,0.5296048591779924,1977,985,False
serB1,,0.9645,0.5294135518810242,1920,961,False
mmpL7,,0.996,0.5293454785911016,1989,996,False
cpaF,,0.9665,0.5292133805841924,1930,960,False
mycP5,,0.9835,0.5291446575850246,1960,981,False
mmaA4,,0.995,0.5290436083839721,1989,994,False
ppgK,,0.9985,0.5289840404748382,1993,997,False
ispF,,0.997,0.5289422110552765,1995,1000,False
ychF,,0.9875,0.5288585045627299,1984,994,False
lipM,,0.989,0.5286957343789818,1973,984,False
mptB,,0.9925,0.5286848804182693,1984,989,False
glnD,,0.9495,0.5285270285270285,1899,924,False
alr,,0.988,0.5284989152029104,1984,995,False
cysW,,0.993,0.5284390001487813,1988,997,False
pPE65,,0.9565,0.5284203255477288,1904,956,False
tkt,,0.9765,0.5284187577525227,1954,976,False
lpqB,,0.995,0.5284013316848885,1990,994,False
aTH1,,0.949,0.5283998971929197,1892,940,False
fpg2,,0.98,0.5283984674969116,1958,976,False
lpqT,,0.9965,0.528331083112852,1991,998,False
dmpG,,0.9855,0.5283124563882627,1970,981,False
dhmA1,,0.996,0.5282965056786522,1987,997,False
bioB,,0.991,0.5282311456168608,1984,995,False
sucD,,0.989,0.5282295390136573,1983,994,False
mgtC,,0.9935,0.528196931335744,1985,994,False
ahpD,,0.991,0.5281631812011118,1990,992,False
eccA1,,0.9975,0.5281306230248535,1992,995,False
divIVA,,0.9925,0.528053081967313,1984,993,False
fadD4,,0.9865,0.5280412119521634,1975,989,False
rpsI,,0.987,0.5279999837244883,1983,991,False
mbtF,,0.9935,0.5279524156081371,1981,994,False
ppsB,,0.8505,0.5279222111048595,1699,857,False
eccD2,,0.9395,0.5278838140352391,1877,946,False
cobT,,0.958,0.5278666657977001,1919,957,False
purE,,0.9695,0.5277270964583823,1943,969,False
