gene_family,amr_source,n_carriers,prevalence,esm_lr_auroc,esm_lr_auprc,frozen_lr_auroc,frozen_lr_auprc,ft_lr_auroc,ft_lr_auprc,delta_ft_minus_esm
Arr,acquired,97,0.11010215664018161,0.5274362678075243,0.43575475558596966,0.5189790720239933,0.43573948380877336,0.5916315661800379,0.5119538756785804,0.06419529837251359
NDM,acquired,89,0.10102156640181612,0.5628280333436245,0.4648878198776487,0.5630154809685529,0.4723566521452507,0.5899583204692807,0.5131850857735285,0.027130287125656127
ArmA,acquired,54,0.06129398410896708,0.5632084417589203,0.47748684763425286,0.5602699245798968,0.47338178643626533,0.5516307943368765,0.4772539331943675,-0.011577647422043813
MphE,acquired,43,0.04880817253121453,0.544182507828695,0.4442732662880293,0.5492463502844793,0.4614355984409279,0.5491912186300886,0.4604116433749732,0.005008710801393534
MsrE,acquired,43,0.04880817253121453,0.5444278436907335,0.45438841091485616,0.5492573766153575,0.4610369920429947,0.5491581396374542,0.4543982590865154,0.004730295946720697
CmlA,acquired,38,0.043132803632236094,0.5240484276452168,0.42238754764666464,0.5319928990429146,0.4469199321872587,0.5402902130287126,0.4542894064315125,0.016241785383495855
FloR,acquired,32,0.036322360953461974,0.5254625545803379,0.4173321992896481,0.5290102765403785,0.42486614868873307,0.5324670312706744,0.4340351770031483,0.007004476690336547
RmtB,acquired,25,0.028376844494892167,0.5015767653155735,0.3726712132886657,0.513311537952631,0.38649336881227264,0.522816235169585,0.3972446102676018,0.021239469854011483
APH(4),acquired,19,0.021566401816118047,0.5197454020200238,0.41901732717825924,0.5197454020200238,0.41901732717825924,0.5197454020200238,0.41901732717825924,0.0
LAP,acquired,17,0.019296254256526674,0.5136313015480969,0.3947317062014754,0.5137718872667931,0.4049771846589338,0.5172782604860406,0.4084542944585431,0.003646958937943756
ANT(2''),acquired,17,0.019296254256526674,0.5039915317778856,0.38409416014389575,0.4962124553433599,0.3809898157294177,0.5096149605257354,0.39513005178741667,0.0056234287478498235
VEB,acquired,14,0.015891032917139614,0.5108802319940016,0.3967647639374369,0.5108940149075992,0.3996127882031441,0.5109215807347947,0.40188606540020183,4.1348740793090144e-05
CMY,acquired,10,0.011350737797956867,0.5004961848895162,0.37683057515342955,0.49926674899660395,0.377816259809146,0.5023155294844088,0.38165844201395144,0.0018193445948926357
RmtF,acquired,9,0.01021566401816118,0.510056013760861,0.3951712553522645,0.510056013760861,0.3951712553522645,0.510056013760861,0.3951712553522645,0.0
Erm,acquired,8,0.009080590238365494,0.4996885061526926,0.3741819733505348,0.500928968376483,0.37529158955882574,0.5009179420456049,0.37518996354256556,0.0012294358929123006
