gene_name,esm_lr_auroc,frozen_lr_auroc,ft_lr_auroc,delta_ft_minus_esm,prevalence,n_carriers_esm,n_carriers_ft,selection_esm_lr_auroc
aNKYR,0.6947625397074393,0.6823502882465979,0.974533315031962,0.27977077532452277,0.9255,866,866,0.7624733475479744
tmcA,0.6885711204360956,0.7204253107965018,0.9763324051923605,0.28776128475626495,0.938,879,879,0.7615252007440004
pgaA,0.7088464253500137,0.7019123298952901,0.9817811482803247,0.27293472293031096,0.9325,870,870,0.7610777797940389
paaZ,0.6767275187262245,0.6860269030158045,0.9746803796227304,0.29795286089650586,0.9375,880,880,0.7605464319738693
tssH,0.7030888466214361,0.6440399623514648,0.9683320914545668,0.26524324483313066,0.8925,835,835,0.7601727305720636
rbbA,0.7149422526373583,0.6724675477469705,0.9752490293737008,0.2603067767363425,0.932,875,875,0.760155718368643
ncs1,0.6993313463273069,0.7169055649241147,0.972641083964077,0.27330973763677013,0.9125,849,849,0.759787687701311
ade,0.7159153300129417,0.7401540256480645,0.9750504921761637,0.25913516216322197,0.938,878,878,0.7596640656897882
torA,0.6848748970547864,0.725273540138829,0.9745529236440644,0.289678026589278,0.9375,881,881,0.7596011205371318
tadD,0.6405569826267699,0.6821345935134712,0.9676801051021608,0.327123122475391,0.891,824,824,0.7596005534636846
cbiQ,0.6812227930507079,0.7553335424918624,0.9772294991960468,0.29600670614533897,0.938,881,881,0.759377693598875
dgcQ,0.6789972155770815,0.709508216008471,0.9732734617043806,0.2942762461272991,0.9295,873,873,0.7593164496665609
paaH,0.7002357935605317,0.7264696654770775,0.9741411427899134,0.2739053492293817,0.938,881,881,0.758768656716418
walK,0.6803207968939958,0.7179203106004157,0.9756951252990312,0.2953743284050354,0.921,871,871,0.7584754797441364
ydcK,0.6708449350954939,0.7230969841954586,0.9774451939291736,0.3066002588336797,0.939,879,879,0.7581505466588033
polB,0.6975200007843445,0.7250382367935997,0.9795531197301854,0.28203311894584093,0.935,877,877,0.7579191806922834
xynB,0.7038756421820463,0.7315531981646339,0.976440252558924,0.2725646103768776,0.9305,868,868,0.7571286803066734
pcaB,0.683063551511824,0.6928163849562727,0.9677242244793913,0.28466067296756736,0.936,880,880,0.7571230095721998
cusA,0.6557904231538492,0.7400633358170908,0.9560276873602885,0.30023726420643937,0.869,816,816,0.7570821802839903
dsd1,0.70881701243186,0.7100768657594415,0.9712978940350603,0.26248088160320027,0.908,849,849,0.7567504423172889
